HAND_RIGHT			580   020   580   505 0   505 505 505 795	505		508 505 501 		505 505 0   0   505 	    0	601 508	569 			900	950
NECK				581   581 581 580 581     104 104 104 795	104		508 104 202 		504 504 0   0   504 	    0	601 504	504 			900	950
HEAD				581   581 581 580 581     566 577 566 795	566		508 577 577 		505 505 0   0   505 	    0	601 109	566 			900	950
ANIMAL_DEFAULT		580   580 580 585 585     505 505 505 795	505		508 505 505 		505 505 0   0   505 	    0	601 505	505 			900	950

BLOODFX_TABLE_DEAD_END


###########################################################################################################################################
# INFO:
###########################################################################################################################################
#
#
# All numerical data entries in the chart above must have BOTH an entry and exit entry in this file
#
# Probe Distance A is how far the probe will look for a surface from the shot normal. If it finds a surface it will apply Diffuse A
# Probe Distance B is how far the probe will look for a surface (downwards from halfway along probe A & ONLY if Diffuse A did not occur).
#                  If it finds a surface it will apply Diffuse B.
#
# Size and speed evolutions are listed and correspond to how fast or large a specific blood effect is to be shown
#
#
###########################################################################################################################################



BLOODFX_ENTRY_INFO_START

#####################################################################################################################################################################################################################################################################################################################################################################################################################################################################
#				DECALS --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------->		PARTICLE EFFECTS -------------------------------------------------------------------------------------->	PED DAMAGE EFFECTS -------------------------------------------------->	#
# ID	PROB	SPLAT DCL ID	SPRAY DCL ID	MIST DCL ID		COL_TINT		SPRAY		MIST		LOD RANGE		NUM PROBES		PROBE	PROBE	PROBE	 SIZE A HI 		 SIZE A LO		 SIZE B HI		 SIZE B LO		---LIFE----		FADEIN	------GROWTH-------		FX_SYSTEM				FX_SYSTEM				FX_SYSTEM				FX_SYSTEM				SIZE_EVO	PROB	BLOOD_DAMAGE_NAME	BLOOD_DAMAGE_NAME		BLOOD_DAMAGE_NAME	#
#				NORM	SOAK	NORM	SOAK	NORM	SOAK	R   G	B		DOT_THRESH	THRESH		HI		LO		HI		LO		VARITN	DISTA	DISTB	MIN		MAX		MIN		MAX		MIN		MAX		MIN		MAX		MIN		MAX				TIME	MIN		MAX								BODY ARMOUR				HEAVY ARMOUR			UNDERWATER														BODY ARMOUR				HEAVY ARMOUR		#
#####################################################################################################################################################################################################################################################################################################################################################################################################################################################################
																																			
##############																																	
# MELEE BLUNT																																	
##############																																	
																																				
# SMALL	
050		0.8		0		0		0		0		0		0		50  0	0		0.3			0.75		200.0	250.0	3		1		0.25	0.0		0.01		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		blood_melee_blunt 		-   					-   					-   					1.0			0.01		bruise				-						-																																		
060		0.8		0		0		0		0		0		0		50  0	0		0.3			0.75		200.0	250.0	3		1		0.25	0.0		0.01		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		blood_melee_blunt 		-   					-   					-   					0.4			0.01		bruise				-						-
560		0.8		0		0		0		0		0		0		50  0	0		0.3			0.75		200.0	250.0	3		1		0.25	0.0		0.01		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		blood_melee_blunt 		-   					-   					-   					0.4			0.01		bruise				-						-

# SMALL PUNCH_KICK	

062		0.5		0		0		0		0		0		0		50  0	0		0.3			0.75		200.0	250.0	3		1		0.25	0.0		0.01		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		blood_melee_punch		-   					-   					-   					0.4			0.01		bruise				-						-
562		0.5		0		0		0		0		0		0		50  0	0		0.3			0.75		200.0	250.0	3		1		0.25	0.0		0.01		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		blood_melee_punch		-   					-   					-   					0.4			0.01		bruise				-						-
																																										
# MEDIUM																																									
070		1.0		0		0		0		0		0		0		50  0	0		0.3			0.75		200.0	250.0	3		1		0.25	0.0		0.01		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		blood_melee_blunt 		-   					-   					-   					0.6			0.01		bruise				-						-
570		1.0		0		0		0		0		0		0		50  0	0		0.3			0.75		200.0	250.0	3		1		0.25	0.0		0.01		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		blood_melee_blunt		-   					-   					-   					0.6			0.01		bruise				-						-
																																										
# LARGE																																										
080		1.0		0		0		0		0		0		0		50  0	0		0.3			0.75		200.0	250.0	3		1		0.25	0.5		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		blood_melee_blunt 		-   					-   					-   					0.8			0.05		bruise				-						-
580		1.0		0		0		0		0		0		0		50  0	0		0.3			0.75		200.0	250.0	3		1		0.25	0.0		0.0		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		blood_melee_blunt 		-   					-   					-   					0.8			0.05		bruise				-						-
																																										
# HEADSHOT [BAT]																																								
081		1.0		0		0		0		0		0		0		50  0	0		0.3			0.75		200.0	250.0	3		1		0.25	0.5		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		cs_head_kick_blood		-   					-   					-   					1.0			1.0		bruise				-						-
581		1.0		0		0		0		0		0		0		50  0	0		0.3			0.75		200.0	250.0	3		1		0.25	0.5		0.01	0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		cs_head_kick_blood 		-   					-   					-   					1.0			1.0		bruise				-						-
																																			
																																				
##############																																	
# MELEE SHARP																																	
##############																																	
																																				
# SMALL																																			
065		2.0		1010	1010	1015	1015	0		0		50  0	0		0.3			0.75		10.0	25.0	3		1		0.25	1.2		1.01	1.2		1.4		1.2		3.4		3.2		0.4		0.2		0.4		-1.0	-1.0	0.2		0.01	0.8		0.8		blood_exit				-   					-   					blood_stab_uw			0.4			1.0		stab					-						-
565		2.0		1010	1010	1015	1015	0		0		50  0	0		0.3			0.75		10.0	25.0	3		1		0.25	1.2		0.01	0.2		0.4		0.2		3.4		3.2		0.4		0.2		0.4		-1.0	-1.0	0.2		0.01	0.8		0.8		blood_exit				-   					-   					blood_stab_uw			0.4			1.0		stab					-						-
																																				
# MEDIUM																																		
075		3.0		1010	1010	1015	1015	0		0		50  0	0		0.3			0.75		10.0	25.0	3		1		0.25	1.2		0.01	1.3		1.7		1.3		3.7		3.3		0.7		0.3		0.7		-1.0	-1.0	0.2		0.01	0.8		0.8		blood_exit				-   					-   					blood_stab_uw			0.6			1.0		stab					-						-
575		3.0		1010	1010	1015	1015	0		0		50  0	0		0.3			0.75		10.0	25.0	3		1		0.25	1.2		0.01	0.3		0.7		0.3		3.7		3.3		0.7		0.3		0.7		-1.0	-1.0	0.2		0.01	0.8		0.8		blood_exit				-   					-   					blood_stab_uw			0.6			1.0		stab					-						-
																																				
# LARGE																																			
085		6.0		1010	1010	1015	1015	0		0		50  0	0		0.3			0.75		10.0	25.0	3		1		0.25	1.2		1.01	1.4		1.8		1.4		3.8		3.4		0.8		0.4		0.8		-1.0	-1.0	0.2		0.01	0.8		0.8		blood_exit				-   					-   					blood_stab_uw			0.8			1.0		stab					-						-
585		6.0		1010	1010	1015	1015	0		0		50  0	0		0.3			0.75		10.0	25.0	3		1		0.25	1.2		1.01	1.4		1.8		1.4		3.8		3.4		0.8		0.4		0.8		-1.0	-1.0	0.2		0.01	0.8		0.8		blood_exit				-   					-   					blood_stab_uw			0.8			1.0		stab					-						-
																																				
# THROAT [KNIFE]																																	
086		5.0		1010	1010	1015	1015	0		0		50  0	0		0.3			0.75		10.0	25.0	3		1		0.25	1.2		0.01	0.4		0.8		0.4		3.8		3.4		0.8		0.4		0.8		-1.0	-1.0	0.2		0.01	0.8		0.8		blood_exit			-   					-   					blood_stab_uw			1.0			1.0		stab					-						-
586		5.0		1010	1010	1015	1015	0		0		50  0	0		0.3			0.75		10.0	25.0	3		1		0.25	1.2		0.01	0.4		0.8		0.4		3.8		3.4		0.8		0.4		0.8		-1.0	-1.0	0.2		0.01	0.8		0.8		blood_exit			-   					-   					blood_stab_uw			1.0			1.0		stab					-						-
																																				
																																				
#####################################################################################################################################################################################################################################################################################################################################################################################################################################################################
#				DECALS --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------->		PARTICLE EFFECTS -------------------------------------------------------------------------------------->	PED DAMAGE EFFECTS -------------------------------------------------->	#
# ID	PROB	SPLAT DCL ID	SPRAY DCL ID	MIST DCL ID		COL_TINT		SPRAY		MIST		LOD RANGE		NUM PROBES		PROBE	PROBE	PROBE	 SIZE A HI 		 SIZE A LO		 SIZE B HI		 SIZE B LO		---LIFE----		FADEIN	------GROWTH-------		FX_SYSTEM				FX_SYSTEM				FX_SYSTEM				FX_SYSTEM				SIZE_EVO	PROB	BLOOD_DAMAGE_NAME	BLOOD_DAMAGE_NAME		BLOOD_DAMAGE_NAME	#
#				NORM	SOAK	NORM	SOAK	NORM	SOAK	R   G	B		DOT_THRESH	THRESH		HI		LO		HI		LO		VARITN	DISTA	DISTB	MIN		MAX		MIN		MAX		MIN		MAX		MIN		MAX		MIN		MAX				TIME	MIN		MAX								BODY ARMOUR				HEAVY ARMOUR			UNDERWATER														BODY ARMOUR				HEAVY ARMOUR		#
#####################################################################################################################################################################################################################################################################################################################################################################################################################################################################
																																		
##############																																	
# FIREARMS																																		
##############																																	
																																				
# SMALL																																			
101		1.0		1010	1010	1015	1015	1017	1017	45  0	0		0.0			0.3			300.0	400.0	2		2		0.55	5.0		0.01		0.6		0.7		0.6		0.7		1.2		1.4		1.2		1.4		-1.0	-1.0	0.01		0.0		0.999		0.999		-   			blood_armour  			blood_armour_heavy  	blood_stab_uw			0.8			1.0		BulletSmall				ArmorBullet				ArmorBullet
501		1.0		1010	1010	1015	1015	1017	1017	45  0	0		0.0			0.8			300.0	400.0	4		2		0.55	5.0		0.01		0.6		1.8		1.2		1.8		1.6		2.8		2.2		2.8		-1.0	-1.0	0.01		0.0		0.999		0.999		blood_headshot	   	blood_armour  			blood_armour_heavy  	blood_stab_uw			1.0			1.0		BulletLarge				ArmorBullet				ArmorBullet
																																				
# MEDIUM																																		
102		1.0		1010	1010	1015	1015	1017	1017	45  0	0		0.0			0.4			300.0	400.0	2		2		0.55	5.0		0.01		0.75	0.9		0.75	0.9		1.3		1.5		1.3		1.6		-1.0	-1.0	0.01		0.01	0.8		0.8		-   			blood_armour  			blood_armour_heavy  	blood_stab_uw			1.05		1.0		BulletSmall				ArmorBullet				ArmorBullet
502		1.0		1010	1010	1015	1015	1017	1017	45  0	0		0.0			0.8			300.0	400.0	2		2		0.55	5.0		0.01		0.6		1.8		1.2		1.8		1.6		2.8		2.2		2.8		-1.0	-1.0	0.01		0.01	0.8		0.8		blood_headshot	   	blood_armour  			blood_armour_heavy  	blood_stab_uw			1.0			1.0		BulletLarge				ArmorBullet				ArmorBullet
																																				
# LARGE																																			
103		1.0		1010	1010	1015	1015	1017	1017	45  0	0		0.0			0.8			300.0	400.0	4		2		0.55	5.0		0.01		0.6		1.8		1.2		1.8		1.6		2.8		2.2		2.8		-1.0	-1.0	0.01		0.01	0.8		0.8		ent_amb_abattoir_saw_blood	   	blood_armour  			blood_armour_heavy  	blood_stab_uw			1.0			1.0		BulletLarge				ArmorBullet				ArmorBullet
503		1.0		1010	1010	1015	1015	1017	1017	45  0	0		0.0			0.8			300.0	400.0	4		2		0.55	1.0		0.01		0.6		1.8		1.2		1.8		1.6		2.8		2.2		2.8		-1.0	-1.0	0.01		0.01	0.8		0.8		blood_headshot	   	blood_armour  			blood_armour_heavy  	blood_stab_uw			1.0			1.0		BulletLarge				ArmorBullet				ArmorBullet
																																				
# NECK																																			
104		1.0		1010	1010	1015	1015	1017	1017	45  0	0		0.0			0.6			300.0	400.0	4		2		0.55	5.0		0.01		0.9		1.1		0.9		1.1		1.4		1.6		1.5		1.8		-1.0	-1.0	0.01		0.01	0.8		0.8		ent_sht_blood   			blood_armour  			blood_armour_heavy  	blood_stab_uw			5.5			1.0		BulletSmall				ArmorBullet				ArmorBullet
504		1.0		1010	1010	1015	1015	1017	1017	45  0	0		0.6			0.6			300.0	400.0	4		2		0.55	1.0		0.01		0.9		1.1		0.9		1.1		1.4		1.6		1.5		1.8		-1.0	-1.0	0.01		0.01	0.8		0.8		ent_brk_blood     		blood_armour  			blood_armour_heavy  	blood_stab_uw			5.5			1.0		BulletLarge				ArmorBullet				ArmorBullet

# HEADSHOTNONFATAL
105		1.0		1010	1010	1015	1015	1017	1017	45  0	0		0.0			0.7			300.0	400.0	4		2		0.55	4.0		0.01		0.6		1.8		1.2		1.8		1.6		2.8		2.2		2.8		-1.0	-1.0	0.01		0.01	0.8		0.8		ent_brk_blood			blood_armour  			blood_armour_heavy  	blood_stab_uw			1.0			1.0		BulletLarge		ArmorBullet				ArmorBullet
																																				
# HEADSHOTFATAL																																		
505		1.0		1010	1010	1015	1015	1017	1017	55  0	0		0.8			0.8			300.0	400.0	4		2		0.55	4.0		0.01		0.6		1.8		1.2		1.8		1.6		2.8		2.2		2.8		-1.0	-1.0	0.01		0.01	0.8		0.8		ent_amb_abattoir_saw_blood	   	blood_armour  			blood_armour_heavy  	blood_stab_uw			1.0			1.0		BulletLarge				ArmorBullet				ArmorBullet
588		1.0		1010	1010	1015	1015	1017	1017	45  0	0		0.0			0.8			300.0	400.0	4		2		0.55	4.0		0.01	0.6		1.8		1.2		1.8		1.6		2.8		2.2		2.8		-1.0	-1.0	0.01		0.01	0.8		0.8		-	   	blood_armour  			blood_armour_heavy  	blood_stab_uw			1.0			1.0		BulletLarge				ArmorBullet				ArmorBullet
599		1.0		1010	1010	1015	1015	1017	1017	45  0	0		0.0			0.7			300.0	400.0	4		2		0.55	4.0		0.01	0.6		1.8		1.2		1.8		1.6		2.8		2.2		2.8		-1.0	-1.0	0.01		0.01	0.8		0.8		-			blood_armour  			blood_armour_heavy  	blood_stab_uw			1.0			1.0		BulletLarge		ArmorBullet				ArmorBullet
577		1.0		1010	1010	1015	1015	1017	1017	50  0	0		0.8			0.8			500.0	600.0	4		2		0.55	0.3		0.01	1.2		1.8		1.2		3.8		3.2		1.8		1.2		1.8		-1.0	-1.0	0.01		0.01	0.8		0.8		-       ent_brk_blood  			blood_armour_heavy  	blood_stab_uw			30000.7			1.0		BulletHead				BulletSmall				ShotgunSmallMonolithic
566		1.0		1010	1010	1015	1015	1017	1017	45  0	0		0.0			0.7			300.0	400.0	4		1		0.55	4.0		0.01	0.6		1.8		1.2		1.8		1.6		2.8		2.2		2.8		-1.0	-1.0	0.0			0.01	0.8		0.8		ent_amb_abattoir_saw_blood			blood_armour  			blood_armour_heavy  	blood_stab_uw			1.0			1.0		ShotgunLargeMonolithic		ArmorBullet				ArmorBullet
569		1.0		1010	1010	1015	1015	1017	1017	45  0	0		0.0			0.7			300.0	400.0	4		2		0.55	4.0		0.01	0.6		1.8		1.2		1.8		1.6		2.8		2.2		2.8		-1.0	-1.0	0.0			0.01	0.8		0.8		-			blood_armour  			blood_armour_heavy  	blood_stab_uw			1.0			1.0		BulletLarge		ArmorBullet				ArmorBullet
																																					
# THIGH																																			
106		1.0		1010	1010	1015	1015	1017	1017	45  0	0		0.0			0.6			300.0	400.0	3		1		0.55	4.0		0.01	0.9		1.1		0.9		1.1		1.3		1.5		1.3		1.6		-1.0	-1.0	0.01		0.01	0.8		0.8		blood_headshot   			blood_armour  			blood_armour_heavy  	blood_stab_uw			1.3			1.0		BulletSmall				ArmorBullet				ArmorBullet
506		1.0		1010	1010	1015	1015	1017	1017	45  0	0		0.0			0.6			300.0	400.0	3		1		0.55	4.0		0.01	0.9		1.1		0.9		1.1		1.3		1.5		1.3		1.6		-1.0	-1.0	0.01		0.01	0.8		0.8		blood_throat   			blood_armour  			blood_armour_heavy  	blood_stab_uw			0.8			1.0		BulletSmall				ArmorBullet				ArmorBullet


##############																																	
# VEHICLE_HEAVY																																		
##############																																	
																																				
# SMALL																																			
401		10.0		1010	1010	1015	1015	1017		1017		50  0	0		0.2			0.5			200.0	100.0	15		8		0.55	1.8		0.01	1.6		1.7		1.6		1.7		0.2		0.4		0.2		0.4		-1.0	-1.0	0.0		0.01	0.9		0.9		blood_entry_shotgun  		blood_armour  			blood_armour_heavy  	blood_stab_uw			5.15		1.0		BulletSmall				ArmorBullet				ArmorBullet
801		10.0		1010	1010	1015	1015	1017		1017		50  0	0		0.2			0.5			200.0	100.0	15		8		0.55	1.8		0.01	1.6		1.7		1.6		1.7		0.2		0.4		0.2		0.4		-1.0	-1.0	0.0		0.01	0.9		0.9		blood_entry_shotgun   		blood_armour  			blood_armour_heavy  	blood_stab_uw			5.15		1.0		BulletSmall				ArmorBullet				ArmorBullet
																																				
# MEDIUM																																		
402		11.0		1010	1010	1015	1015	1017		1017		50  0	0		0.3			0.6			200.0	100.0	15		8		0.55	1.8		0.01	1.75	1.9		1.75	1.9		0.3		0.5		0.3		0.6		-1.0	-1.0	0.0		0.01	0.9		0.9		blood_entry_shotgun   		blood_armour  			blood_armour_heavy  	blood_stab_uw			5.4			1.0		BulletSmall				ArmorBullet				ArmorBullet
802		11.0		1010	1010	1015	1015	1017		1017		50  0	0		0.3			0.6			200.0	100.0	15		8		0.55	1.8		0.01	1.75	1.9		1.75	1.9		0.3		0.5		0.3		0.6		-1.0	-1.0	0.0		0.01	0.9		0.9		blood_entry_shotgun   		blood_armour  			blood_armour_heavy  	blood_stab_uw			5.4			1.0		BulletSmall				ArmorBullet				ArmorBullet
																																				
# LARGE																																			
403		12.0		1010	1010	1015	1015	1017		1017		50  0	0		0.4			0.7			200.0	100.0	15		8		0.55	1.8		0.01	1.9		1.1		0.9		1.1		0.3		0.6		0.4		0.7		-1.0	-1.0	0.0		0.01	0.9		0.9		blood_entry_shotgun   		blood_armour  			blood_armour_heavy  	blood_stab_uw			5.6			1.0		BulletLarge				ArmorBullet				ArmorBullet
803		12.0		1010	1010	1015	1015	1017		1017		50  0	0		0.4			0.7			200.0	100.0	15		8		0.55	1.8		0.01	1.9		1.1		0.9		1.1		0.3		0.6		0.4		0.7		-1.0	-1.0	0.0		0.01	0.9		0.9		blood_entry_shotgun  			blood_armour  			blood_armour_heavy  	blood_stab_uw			5.6			1.0		BulletLarge				ArmorBullet				ArmorBullet
																																				
# NECK																																			
404		13.0		1010	1010	1015	1015	1017		1017		50  0	0		0.7			0.8			200.0	100.0	15		8		0.55	1.8		0.01	1.9		1.1		0.9		1.1		0.4		0.6		0.5		0.8		-1.0	-1.0	0.0		0.01	0.9		0.9		blood_entry_shotgun   		blood_armour  			blood_armour_heavy  	blood_stab_uw			5.0			1.0		BulletSmall				ArmorBullet				ArmorBullet
804		13.0		1010	1010	1015	1015	1017		1017		50  0	0		0.7			0.8			200.0	100.0	15		8		0.55	1.8		0.01	1.9		1.1		0.9		1.1		0.4		0.6		0.5		0.8		-1.0	-1.0	0.0		0.01	0.9		0.9		blood_entry_shotgun   		blood_armour  			blood_armour_heavy  	blood_stab_uw			5.0			1.0		BulletSmall				ArmorBullet				ArmorBullet
																																				
# HEADSHOT																																		
405		15.0		1010	1010	1015	1015	1017		1017		50  0	0		0.7			0.8			200.0	100.0	15		8		0.55	1.8		0.01	1.6		1.8		1.2		1.8		0.6		1.8		1.2		1.8		-1.0	-1.0	0.0		0.01	0.9		0.9		         blood_entry_shotgun   		blood_armour  			blood_armour_heavy  	blood_stab_uw			5.0			1.0		BulletLarge				ArmorBullet				ArmorBullet
805		15.0		1010	1010	1015	1015	1017		1017		50  0	0		0.7			0.8			200.0	100.0	15		8		0.55	1.8		0.01	1.6		1.8		1.2		1.8		0.6		1.8		1.2		1.8		-1.0	-1.0	0.0		0.01	0.9		0.9		         blood_entry_shotgun   		blood_armour  			blood_armour_heavy  	blood_stab_uw			5.0			1.0		BulletLarge				ArmorBullet				ArmorBullet
																																				
# THIGH																																			
406		12.0		1010	1010	1015	1015	1017		1017		50  0	0		0.4			0.6			200.0	100.0	15		8		0.55	1.8		0.01	1.9		1.1		1.9		1.1		0.3		0.5		0.3		0.6		-1.0	-1.0	0.3		0.01	0.9		0.9		         blood_entry_shotgun   		blood_armour  			blood_armour_heavy  	blood_stab_uw			5.8			1.0		BulletSmall				ArmorBullet				ArmorBullet
806		12.0		1010	1010	1015	1015	1017		1017		50  0	0		0.4			0.6			200.0	100.0	15		8		0.55	1.8		0.01	1.9		1.1		1.9		1.1		0.3		0.5		0.3		0.6		-1.0	-1.0	0.3		0.01	0.9		0.9		         blood_entry_shotgun   		blood_armour  			blood_armour_heavy  	blood_stab_uw			5.8			1.0		BulletSmall				ArmorBullet				ArmorBullet
																																				
																																				
##############																																	
# SHOTGUN																																		
##############																																	
																																				
# NORMAL																																		
108		20.0	1010	1010	1015	1015	1017	1017	50  0	0		0.9			0.9			400.0	500.0	8		5		0.55	3.0		0.01		0.9		1.0		1.0		1.0		1.1		1.1		1.1		1.2		-1.0	-1.0	0.0		0.0		0.99		0.99		blood_entry_shotgun   	blood_armour  			blood_armour_heavy  	blood_stab_uw			4.3			1.0		ShotgunSmallMonolithic			ShotgunSmallMonolithic			ShotgunSmallMonolithic
508		20.0	1010	1010	1015	1015	1017	1017	50  0	0		0.9			0.9			400.0	500.0	8		5		0.55	3.0		0.01	0.9		1.0		1.0		1.0		1.1		1.1		1.1		1.2		-1.0	-1.0	0.0		0.0		0.99		0.99		blood_entry_shotgun   	blood_armour  			blood_armour_heavy  	blood_stab_uw			4.3			1.0		ShotgunSmallMonolithic			ShotgunSmallMonolithic			ShotgunSmallMonolithic
																																				
# HEADSHOT																																		
109		20.0	1010	1010	1015	1015	1017	1017	50  0	0		0.9			0.9			400.0	500.0	8		5		0.55	3.0		0.01	0.9		1.0		1.1		1.2		1.1		1.0		1.1		1.2		-1.0	-1.0	0.0		0.0		0.8		0.8		blood_entry_shotgun   	blood_armour  			blood_armour_heavy  	blood_stab_uw			4.3			1.0		BulletLarge			ShotgunSmallMonolithic			ShotgunSmallMonolithic
